id,tweet,subtask_c
99416,@user i know!! so upsetting  loudly crying face  face_with_tears_of_joy:,IND
96002,@user you still have not addressed your solution to make schools safer....you just preach more gun control...what are your solutions???,IND
37565,@user @user investigation reveals it is highly probable it is an isis attack. worst case scenario a joint isis-antifa attack,OTH
61734,@user @user @user how about yours chaplain. liberals are fools.,GRP
46945,@user and again you are proving... your a dog!,IND
15636,.@user just read that flaming pile of garbage you wrote and the national review calls an article. why are liberals losing their minds when the president is being investigated for collusion with a foreign government?! why is he nominating anyone for a supreme court appt?,IND
24376,@user disgusting of the dallas pd to try and find any reason to try and drag this man through the mud just say they can save one of their own when she is 100% in the wrong,IND
70917,@user @user @user oh please every network is reporting this. this is bullshit obviously but stop pretending it's just fox. your political bigotry is showing.,OTH
41379,@user those idiots are fringe right. they are hated by most conservatives.,GRP
93063,@user bitch what do you mean? get it by pristin? no?,IND
33301,"@user it's amusing and sickening to watch these scientists"" twist themselves into knots to justify their gun control agenda. gun sense is dishonest, through and through.""",IND
38062,5- most epic moment in 3 sentences  graaawrl wyvern for breakfast guys!!! you are so dumb the healer has to babysit you and fire this shit try of a dragon because of your foolishness also we need to bury the half body of our tank and try to get out his other half from its stomach http,IND
57695,@user liberals are trying to destroy all conservative men.  time to criminally charge and jail these liars that try to destroy a man.,GRP
35240,@user henry is so fucking great and was def my sickkids in love inspo and i love him and his death is a problem,IND
21970,"judicial watch sues for records of fbi 302 interviews with demoted justice department official bruce ohr""  http t cot maga red nation rising""",OTH
46263,@user he is a lying stack of shit too.,IND
52937,@user i can’t cuz that nigga retarded smh,GRP
10744,@user @user @user i'd point out he is an australian and we don't have free speech like in the us. and we do have hate speech laws which people have been convicted under. this is skirts it enough to hint and point out but room to deny.,OTH
27207,@user amazing that the dems are always the ones who hear the whistle.,IND
37577,@user @user can go straight the crapper. i’ll never support another team again.,OTH
46591,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user and trump fans are bullies!!! antifa ?? steve scalise ??  resists movement ??  you need to get off cnn and msnbc,GRP
38296,@user documents must be getting close to this crook.,IND
55028,@user he should be removed with the rest of the islamic invaders.,GRP
50938,@user you are a bitter hateful woman who is ruining herself. http,IND
82648,@user right..? total ocd right there lol yeah...totally gonna floss that sucker off.,IND
57303,@user another falsehood. i don’t think anyone wants to abolish the 2nd amendment. a growing majority want sensible gun control in the form of better background checks and the banning of assault rifles. trump will say and do anything to rile his base. more snake oil.,IND
66127,@user that's it throw race into it again. did you forget what happened to all the white women who accused bill clinton of sexual allegations. the liberal democrats rallied around him. liberals are the most disgusting disgraceful human beings that god created,GRP
12182,@user @user you are sick in the head. this man lost his daughter.,IND
86554,@user playing dirty is the only way liberals can win at this point.  they are shameless.,GRP
70368,@user i cant believe he didnt work in comet pizza. now that alex jones is muted these conservatives are so lost.,GRP
30844,@user one thing is for sure...we know she didn’t write the op-ed as she is dumber than a bucket of rocks.,IND
75880,@user frenkenstien needs to pay every dime back..she has stolen from the american people. she is a disgrace to the senate and the people.,IND
90047,"@user on a scale from 1 to 10, how much did you laugh to there is no excuse besides that he is just plain shit"" ?""",IND
90829,@user @user the fact that newsweek no longer tries to give both sides of the story but instead only gives the side of antifa far left liberals and their gods in the deep state panic   take a look at newsweek’s circulation they don’t even have enough readers to put out a print edition anymore,GRP
19306,"@user @user i let it go when you said  we can take away their ammo"" when talking about gun control. i said, maybe she just blurted that out, didn't mean it. but you are proving to be a leftist. that's fine, i can still like you, but i don't trust you anymore.""",OTH
26748,@user he's a liar,IND
75696,@user @user hollywood and media make jokes about jesus and christians and think that's hilarious but turn every innocent joke conservatives tell in to an outrage. typical of reprobates.,OTH
