id,tweet,subtask_b
76044,after all the shit dez was talking about jerry and the cowboys he is a fucking clown ass dude if he go back,TIN
57826,@user @user what do you expect from a man that claims he is the christ vicariously he's a liar and the leader of liar's serving his father the author of all lies.,TIN
94232,@user @user @user @user @user not the point ~although it is  a convenient excuse for conservatives to assume if ones against trump then tbey ate for for clinton which is just asinine.  rolling on the floor laughing  rolling_on_the_floor_laughing: rolling on the floor laughing  rolling_on_the_floor_laughing: rolling on the floor laughing  rolling_on_the_floor_laughing: rolling on the floor laughing  rolling_on_the_floor_laughing: rolling on the floor laughing  rolling_on_the_floor_laughing: rolling on the floor laughing ,TIN
24229,@user @user resign!!! you’re an idiot!!!  man facepalming  http,TIN
58891,@user already pacing you side by side sir! i think she woke up after the election thinking she could now retire only to be the second biggest loser. she is holding off for hope in the mid-terms and will quit once that one vaporizes like a fart in a hurricane.,TIN
10665,@user @user @user weak argument considering  -gop congressmen were shot at a baseball practice -people wearing maga hats are routinely attacked -antifa mobs commit violent acts wearing masks -etc.,TIN
69551,@user you know we will bitch stop talking like that we gotta paper to get nigga  smiling face with sunglasses  love-you_gesture_medium_skin_tone:,TIN
42118,linda sars our is fake feminist she's pushing sharia law and anti semetic and liberals are buying it she was born in brooklyn to palestinian parent's whom are anti semetic and anti american proves that leopard can't change it's spots.  pc liberal wake up http,TIN
16142,@user your bizarre spin attempts fail because no one trusts one sided zealots anymore. the spell is broken. we the people do not need people like you and your sick idea. cater to the loony left like your modern brown shirts antifa. leave normal people alone,TIN
56503,@user holder should be removed with a set of tongs and some disinfectant.,UNT
20222,@user @user touché...but wait till he flashes the white supremacist ok hand medium light skin tone sign letting his sound crew know he can hear himself in his ear piece. heads will roll... woman facepalming medium skin tone  man_facepalming_medium_skin_tone:,TIN
86758,@user @user looks like he is urinating in the water,TIN
99668,@user @user maga boy go donate to trump...he's looking for more gop suckers like you to cover up his porn stars...shhh don't let his wife know either,TIN
92129,@user liberal dictionary: -illegal immigrants: dreamers -trump supporters: deplorable -ms-13 killers: human beings -human beings in the womb: not human beings -antifa: protestors -law abiding nra members: terrorists -bill clinton: feminist -brett kavanaugh: predator,TIN
89988,@user @user @user trump call them very find people so lets talk about groups like antifa and black life matter people that has form to fight hate groups y’all would like to apply some type of moral equivalency to hate groups and them just like ice was form to stop illegal immigrants we luv them,TIN
28169,@user maybe because you’ve provided a play form for hate groups with no criticism or criticism-lite while bashing antifa with zero analysis,TIN
10008,@user because they have a corrupt liberal government that steals from the people. liberals at work....,TIN
34128,@user internet sucks sometime,TIN
36326,@user yeah but xenoblade sucks,TIN
10009,@user @user @user @user did you attend governor abbott’s meetings on solving gun problems in school?? i guess not! i did! there were excellent discussions on using guns to protect &amp; defend! what’s your point? you stand for gun control &amp; 90% of real texans will not have their guns taken away!!,TIN
65110,@user @user @user @user you lied you don’t know about the mulford act.    http,UNT
45234,@user am i an ass or is it kinda weird char wore a shirt to wrestle the lesbian? i’m joking....but not really,TIN
60091,@user cuz liberals are sick of cnn!!!!,TIN
59773,*screams @ own ass* im not gay you are http,TIN
12084,@user over 30 years worth of background checks under different presidents and this one slipped through? kavanaugh confirmation kavanaugh withdraw kavanaugh scotus maga,TIN
89906,@user hope they're brushed up on their very large negative numbers!,TIN
98731,after the twitter purge was over and black nba twitter changed their accounts back from maga white folk http,TIN
25970,@user he should bash trump and that will change... liberals hate trump more than pedophiles.,TIN
82108,@user he doesn’t know if he should slam manifort or suck up to him. he doesn’t know if he should worry about junior and kushner or not. he is mad as hell but knows that he can’t just fire mueller so he is busy puking in the bathroom now that he understands that asset seizure is a thing,TIN
83469,@user @user @user it’s quite apparent she abhorres the constitution.  stupid woman.  she thinks she is so much better than anyone else.,TIN
22260,@user @user @user @user do you like/love louis farrakhan because he is a racist or an anti semite? which one?,TIN
90679,i just dont see myself ever supporting strict gun control. 2a liberals 4guns guns second amendment,TIN
30804,"@user feel free to use it. because unlike your ilk, we do not scream literal violence or use dramatic phrases like you are denying my right to exist wahh"". women like us can take your silliness without crying. knock yourself out :)""",TIN
