id,tweet,subtask_a
61091,@user @user and what do you think ron desantis is going to do for you? he's probably in the back pocket of the nra!! good luck getting anything done as far as gun control because that is what we'r seriously need as a country! we need tougher background checks at least!!,OFF
26424,"@user @user @user that's a black referring to a group. markedly different from affluent white people calling ben carson or any other prominent conservative that term. i'm thinking more of stuff like this:   http  antifa n word"" is quite a fruitful search.""",OFF
95792,remember. just like we tried to tell you. you don't hear from roy moore's accusers anymore. they're running the same play. confirm kavanaugh maga christine blase y ford,NOT
69327,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user is that supposed to hurt my feeling or something?  wait- let me get my 8 year old.  she is more your speed.,NOT
43686,@user @user @user i was just going through my tl and i saw this. there are no words she is such a sweetheart this is so horribly sad. may her family find the strength.,NOT
26841,@user @user @user actually texas is a red state that has had too many liberals move in trying to ruin things. so don't cast aspersions against texas. it's the liberals from cali. and colorado that keep moving in.,NOT
34819,@user he is phony and opportunist. look at the millions he is making out of gullible people. lets see if he donates millions he has to help his hometown. oh well its people’s money they use. their money is untouchable,OFF
73021,@user conservatives just keep doubling down on being terrible people.,OFF
30213,@user the funniest thing about her is how easily triggered she is!!! well that and how ugly she is,OFF
81333,@user @user that's the problem with conservatives. they mix up etiquette and talent. both in moderation.,NOT
59696,@user @user bet ford is a part of antifa and the berkeley gang,OFF
76356,@user she is absolutely gorgeous!,NOT
39851,@user @user @user candiace. she is trash.,OFF
51846,@user @user @user @user @user @user yes he is face blowing a kiss ,NOT
49736,@user @user @user @user @user @user &gt;comparing antifa weaklings to wwii soldiers,OFF
97528,@user lmao  face with tears of joy  man oh man she is thanking a drug addict for support ? the other guy had it right shes a story teller plain and simple!,NOT
25212,@user conservatives *lied*!?!  about their virtues?  this is my shocked face.,NOT
87479,@user clown,OFF
76064,@user @user he would say that.... he’s running scared!!  and so he should be!,NOT
91864,@user you are carrying dave. get out while you can.,NOT
54425,"@user   doesn't alternative fact"" = falsehood?  maga @user  @user  @user @user    how do ""alt"" gov accounts exist?  how many accounts?  illegal?   subverting will of the people? who runs? who pays? where from? ip address tracking?""",NOT
16548,@user @user @user democrat @user supports domestic terror group antifa http,NOT
46503,@user an obvious last minute liberal ploy to delay confirmation. more dirty tricks since the liberals lost the previous election.,NOT
49963,"@user ms weaver is incorrect. not once that i am aware, has any informed person who advocates gun control said they want to take away all weapons. semi autos, yes. better registration, yes. better background checks, yes. ms weaver appears to bend"" the truth to create fear &amp; chaos.""",NOT
99649,@user just turn on everywhere eb  face with rolling eyes ,NOT
18909,@user @user only if soros says i can!,NOT
10087,@user gorgeous! and those tits are killer!  red heart ,OFF
52905,.theresa_may: today i can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative...the first time any government has offered housing associations such long-… http,NOT
98679,@user we in this bitch together  man tipping hand medium skin tone ,OFF
57758,‘whoa-bama!’ dismayed michelle obama fans suffer sticker shock over price of book tour tickets http sit room the lead out front ac360 npr pbsnews pbsnewshour t cot t lot maga nyc boston baltimore cleveland chicago milwaukee denver philadelphia la,NOT
85983,@user at least he's not a coward like you.  what's your platform?  where's your donor list?    bernier nation it's time conservatives did the right thing.,OFF
46830,@user @user you know it's a good tyr impression when there's a fat typo in it,NOT
20802,@user antifa? as in anti fascism? damn who wouldn't want that in america? maybe our ancestors who fought the nazis in ww2?,OFF
36324,@user hmm! maybe we now know why they see such a need for gun control - restraint of _their own_ overly violent tendencies.  winking face ,NOT
15328,@user @user where is integrity in any of these trump hating agencies. justice only works for liberals.,NOT
42541,@user it’s a disgrace and @user are in danger of imploding if they don’t remove @user,OFF
43434,@user i saw it but mi*rosoft sucks at translations,OFF
92598,"@user  face with tears of joy  face_with_tears_of_joy: yeah ok sure next time"" i just didnt wanna let people know who she is so that they dont go all over her and attack her but if ur sure then okay""",NOT
86531,@user @user so conservatives freak out about coffee cups people kneeling for social injustice nike shoes etc i think it's the conservative that needs safe spaces,NOT
96433,@user @user @user @user nicely said mr.redwood !!!,NOT
10455,@user smearing supreme court justices now?   what's next for the ultra-left nazis liberals.,NOT
36244,@user gitmo could resolve holders issues along with all of obama’s clowns,OFF
93181,@user @user @user @user @user @user @user @user you know you're a racist monkey huh?  i'm sure you know what you are a piece of trash.  i never hear these pieces of horse shit speak the truth only their racist lies.  bitch boy it's about the racist cops killing unarmed black and brown people!!  that's the fact.  ass clown!!,OFF
